City	State	ST	County	ShapeID	AreaSqMiles	Population	Territory
Annawan	Illinois	IL	Henry	21714	57.86	1,396	Terr 4
Atkinson	Illinois	IL	Henry	21715	52.18	1,432	Terr 4
Barstow	Illinois	IL	Rock Island	21716	1.56	70	Terr 4
Cambridge	Illinois	IL	Henry	21717	103.50	2,927	Terr 4
Carbon Cliff	Illinois	IL	Rock Island	21718	1.71	1,247	Terr 4
Coal Valley	Illinois	IL	Henry	21719	37.21	6,160	Terr 4
Colona	Illinois	IL	Henry	21720	19.06	6,806	Terr 4
Cordova	Illinois	IL	Rock Island	21721	34.11	1,047	Terr 4
Deer Grove	Illinois	IL	Whiteside	21722	27.27	223	Terr 4
East Moline	Illinois	IL	Rock Island	21723	27.92	24,085	Terr 4
Erie	Illinois	IL	Whiteside	21724	87.36	2,635	Terr 4
Fenton	Illinois	IL	Whiteside	21725	17.77	324	Terr 4
Fulton	Illinois	IL	Whiteside	21726	59.70	5,329	Terr 4
Geneseo	Illinois	IL	Henry	21727	173.58	11,374	Terr 4
Hampton	Illinois	IL	Rock Island	21728	2.16	2,146	Terr 4
Hillsdale	Illinois	IL	Rock Island	21729	41.98	1,154	Terr 4
Hooppole	Illinois	IL	Henry	21730	0.34	371	Terr 4
Illinois City	Illinois	IL	Rock Island	21731	84.48	1,109	Terr 4
Joy	Illinois	IL	Mercer	21732	58.62	949	Terr 4
Lyndon	Illinois	IL	Whiteside	21733	18.34	925	Terr 4
Lynn Center	Illinois	IL	Henry	21734	43.13	1,388	Terr 4
Matherville	Illinois	IL	Mercer	21735	0.30	698	Terr 4
Milan	Illinois	IL	Rock Island	21736	75.20	10,450	Terr 4
Moline	Illinois	IL	Rock Island	21737	20.36	44,887	Terr 4
Morrison	Illinois	IL	Whiteside	21738	152.07	7,159	Terr 4
New Boston	Illinois	IL	Mercer	21739	95.50	1,459	Terr 4
Orion	Illinois	IL	Henry	21740	46.68	3,347	Terr 4
Osco	Illinois	IL	Henry	21741	24.48	282	Terr 4
Port Byron	Illinois	IL	Rock Island	21742	34.88	4,406	Terr 4
Preemption	Illinois	IL	Mercer	21743	2.33	84	Terr 4
Prophetstown	Illinois	IL	Whiteside	21744	127.58	3,141	Terr 4
Rapids City	Illinois	IL	Rock Island	21745	1.03	297	Terr 4
Reynolds	Illinois	IL	Mercer	21746	42.48	1,074	Terr 4
Sherrard	Illinois	IL	Mercer	21747	38.80	2,602	Terr 4
Silvis	Illinois	IL	Rock Island	21748	3.34	7,694	Terr 4
Tampico	Illinois	IL	Whiteside	21749	82.87	1,763	Terr 4
Taylor Ridge	Illinois	IL	Rock Island	21750	45.99	2,338	Terr 4
Thomson	Illinois	IL	Carroll	21751	40.25	1,605	Terr 4
ZCTA 612XX	Illinois	IL	Carroll	21752	6.86	0	Terr 4
ZCTA 612XX_02	Illinois	IL	Whiteside	21753	3.31	0	Terr 4
ZCTA 612XX_03	Illinois	IL	Carroll	21754	1.72	0	Terr 4
ZCTA 612XX_04	Illinois	IL	Whiteside	21755	1.59	0	Terr 4
La Salle	Illinois	IL	LaSalle	21756	39.92	10,565	Terr 4
Amboy	Illinois	IL	Lee	21757	107.42	3,970	Terr 4
Ancona	Illinois	IL	Livingston	21758	15.53	134	Terr 4
Arlington	Illinois	IL	Bureau	21759	34.86	548	Terr 4
Blackstone	Illinois	IL	Livingston	21760	42.03	130	Terr 4
Buda	Illinois	IL	Bureau	21761	46.77	952	Terr 4
Bureau	Illinois	IL	Bureau	21762	1.51	301	Terr 4
Cedar Point	Illinois	IL	LaSalle	21763	1.57	264	Terr 4
Cherry	Illinois	IL	Bureau	21764	3.28	423	Terr 4
Compton	Illinois	IL	Lee	21765	34.60	655	Terr 4
Cornell	Illinois	IL	Livingston	21766	50.05	1,104	Terr 4
Dalzell	Illinois	IL	Bureau	21767	0.94	714	Terr 4
Dana	Illinois	IL	LaSalle	21768	28.12	285	Terr 4
Depue	Illinois	IL	Bureau	21769	5.13	1,744	Terr 4
Dover	Illinois	IL	Bureau	21770	0.17	94	Terr 4
Eldena	Illinois	IL	Lee	21771	0.20	60	Terr 4
Grand Ridge	Illinois	IL	LaSalle	21772	50.46	1,008	Terr 4
Granville	Illinois	IL	Putnam	21773	50.18	2,295	Terr 4
Hennepin	Illinois	IL	Putnam	21774	36.17	1,265	Terr 4
Kasbeer	Illinois	IL	Bureau	21775	0.49	13	Terr 4
Ladd	Illinois	IL	Bureau	21776	1.82	1,428	Terr 4
La Moille	Illinois	IL	Bureau	21777	77.11	1,387	Terr 4
Lee Center	Illinois	IL	Lee	21778	0.03	0	Terr 4
Leonore	Illinois	IL	LaSalle	21779	0.50	83	Terr 4
Long Point	Illinois	IL	Livingston	21780	17.91	256	Terr 4
Lostant	Illinois	IL	LaSalle	21781	37.16	637	Terr 4
Mc Nabb	Illinois	IL	Putnam	21782	20.85	453	Terr 4
Magnolia	Illinois	IL	Putnam	21783	40.45	862	Terr 4
Malden	Illinois	IL	Bureau	21784	6.66	590	Terr 4
Manlius	Illinois	IL	Bureau	21785	0.56	298	Terr 4
Mark	Illinois	IL	Putnam	21786	0.52	355	Terr 4
Marseilles	Illinois	IL	LaSalle	21787	94.81	7,645	Terr 4
Mendota	Illinois	IL	LaSalle	21788	105.25	9,255	Terr 4
Mineral	Illinois	IL	Bureau	21789	24.61	322	Terr 4
Neponset	Illinois	IL	Bureau	21790	49.21	753	Terr 4
New Bedford	Illinois	IL	Bureau	21791	0.18	72	Terr 4
Oglesby	Illinois	IL	LaSalle	21792	38.89	4,592	Terr 4
Ohio	Illinois	IL	Bureau	21793	66.07	862	Terr 4
Ottawa	Illinois	IL	LaSalle	21794	159.17	24,105	Terr 4
Paw Paw	Illinois	IL	Lee	21795	31.87	1,374	Terr 4
Peru	Illinois	IL	LaSalle	21796	42.74	10,878	Terr 4
Princeton	Illinois	IL	Bureau	21797	178.51	10,900	Terr 4
Rutland	Illinois	IL	LaSalle	21798	24.84	386	Terr 4
Seatonville	Illinois	IL	Bureau	21799	0.86	290	Terr 4
Seneca	Illinois	IL	LaSalle	21800	50.11	3,749	Terr 4
Sheffield	Illinois	IL	Bureau	21801	85.41	1,366	Terr 4
Spring Valley	Illinois	IL	Bureau	21802	25.21	5,604	Terr 4
Standard	Illinois	IL	Putnam	21803	0.53	250	Terr 4
Streator	Illinois	IL	LaSalle	21804	145.25	20,396	Terr 4
Sublette	Illinois	IL	Lee	21805	46.87	770	Terr 4
Tiskilwa	Illinois	IL	Bureau	21806	73.55	1,432	Terr 4
Toluca	Illinois	IL	Marshall	21807	45.92	1,531	Terr 4
Tonica	Illinois	IL	LaSalle	21808	52.45	1,422	Terr 4
Troy Grove	Illinois	IL	LaSalle	21809	0.28	121	Terr 4
Utica	Illinois	IL	LaSalle	21810	48.97	1,872	Terr 4
Van Orin	Illinois	IL	Bureau	21811	2.80	121	Terr 4
Varna	Illinois	IL	Marshall	21812	48.33	1,065	Terr 4
Walnut	Illinois	IL	Bureau	21813	96.62	2,575	Terr 4
Wenona	Illinois	IL	LaSalle	21814	54.65	1,664	Terr 4
West Brooklyn	Illinois	IL	Lee	21815	59.46	562	Terr 4
Wyanet	Illinois	IL	Bureau	21816	41.45	1,307	Terr 4
ZCTA 613XX	Illinois	IL	Bureau	21817	8.72	0	Terr 4
ZCTA 613XX_02	Illinois	IL	Bureau	21818	0.95	0	Terr 4
Galesburg	Illinois	IL	Knox	21819	115.00	34,631	Terr 4
Abingdon	Illinois	IL	Knox	21820	41.13	3,647	Terr 4
Adair	Illinois	IL	McDonough	21821	37.83	311	Terr 4
Alexis	Illinois	IL	Mercer	21822	75.10	1,281	Terr 4
Alpha	Illinois	IL	Henry	21823	31.86	868	Terr 4
Altona	Illinois	IL	Knox	21824	50.61	656	Terr 4
Avon	Illinois	IL	Fulton	21825	112.52	1,555	Terr 4
Bardolph	Illinois	IL	McDonough	21826	0.88	222	Terr 4
Berwick	Illinois	IL	Warren	21827	28.74	210	Terr 4
Biggsville	Illinois	IL	Henderson	21828	53.35	638	Terr 4
Bishop Hill	Illinois	IL	Henry	21829	0.53	127	Terr 4
Blandinsville	Illinois	IL	McDonough	21830	71.11	1,074	Terr 4
Bradford	Illinois	IL	Stark	21831	94.72	1,456	Terr 4
Bushnell	Illinois	IL	McDonough	21832	39.55	3,310	Terr 4
Cameron	Illinois	IL	Warren	21833	49.01	691	Terr 4
Camp Grove	Illinois	IL	Marshall	21834	0.73	94	Terr 4
Carman	Illinois	IL	Henderson	21835	32.31	229	Terr 4
Castleton	Illinois	IL	Stark	21836	3.18	115	Terr 4
Cuba	Illinois	IL	Fulton	21837	60.50	2,479	Terr 4
Dahinda	Illinois	IL	Knox	21838	33.84	846	Terr 4
East Galesburg	Illinois	IL	Knox	21839	1.75	807	Terr 4
Ellisville	Illinois	IL	Fulton	21840	33.75	476	Terr 4
Fairview	Illinois	IL	Fulton	21841	37.17	638	Terr 4
Fiatt	Illinois	IL	Fulton	21842	1.12	0	Terr 4
Galva	Illinois	IL	Henry	21843	79.21	3,226	Terr 4
Gerlaw	Illinois	IL	Warren	21844	9.75	146	Terr 4
Gilson	Illinois	IL	Knox	21845	61.30	1,131	Terr 4
Gladstone	Illinois	IL	Henderson	21846	42.16	900	Terr 4
Good Hope	Illinois	IL	McDonough	21847	43.00	840	Terr 4
Henderson	Illinois	IL	Knox	21848	0.68	282	Terr 4
Industry	Illinois	IL	McDonough	21849	51.03	752	Terr 4
Ipava	Illinois	IL	Fulton	21850	61.29	1,014	Terr 4
Keithsburg	Illinois	IL	Mercer	21851	27.82	659	Terr 4
Kewanee	Illinois	IL	Henry	21852	97.54	14,037	Terr 4
Kirkwood	Illinois	IL	Warren	21853	37.00	895	Terr 4
Knoxville	Illinois	IL	Knox	21854	42.10	3,925	Terr 4
La Fayette	Illinois	IL	Stark	21855	37.66	590	Terr 4
La Harpe	Illinois	IL	Hancock	21856	83.68	1,751	Terr 4
Laura	Illinois	IL	Peoria	21857	23.09	534	Terr 4
Littleton	Illinois	IL	Schuyler	21858	29.32	392	Terr 4
Little York	Illinois	IL	Warren	21859	57.12	606	Terr 4
Lomax	Illinois	IL	Henderson	21860	31.08	490	Terr 4
Macomb	Illinois	IL	McDonough	21861	171.32	22,084	Terr 4
Maquon	Illinois	IL	Knox	21862	83.23	991	Terr 4
Marietta	Illinois	IL	Fulton	21863	35.24	428	Terr 4
Media	Illinois	IL	Henderson	21864	35.01	272	Terr 4
Monmouth	Illinois	IL	Warren	21865	156.69	11,757	Terr 4
New Windsor	Illinois	IL	Mercer	21866	41.77	1,239	Terr 4
North Henderson	Illinois	IL	Mercer	21867	23.36	356	Terr 4
Oneida	Illinois	IL	Knox	21868	49.61	1,085	Terr 4
Ophiem	Illinois	IL	Henry	21869	1.99	147	Terr 4
Oquawka	Illinois	IL	Henderson	21870	49.84	2,405	Terr 4
Prairie City	Illinois	IL	McDonough	21871	22.27	633	Terr 4
Raritan	Illinois	IL	Henderson	21872	0.30	115	Terr 4
Rio	Illinois	IL	Knox	21873	39.54	711	Terr 4
Roseville	Illinois	IL	Warren	21874	103.83	1,649	Terr 4
Saint Augustine	Illinois	IL	Knox	21875	28.36	148	Terr 4
Sciota	Illinois	IL	McDonough	21876	29.44	320	Terr 4
Seaton	Illinois	IL	Mercer	21877	40.84	668	Terr 4
Smithfield	Illinois	IL	Fulton	21878	50.25	671	Terr 4
Smithshire	Illinois	IL	Warren	21879	36.39	196	Terr 4
Speer	Illinois	IL	Stark	21880	11.99	182	Terr 4
Stronghurst	Illinois	IL	Henderson	21881	63.53	1,506	Terr 4
Table Grove	Illinois	IL	Fulton	21882	55.54	589	Terr 4
Toulon	Illinois	IL	Stark	21883	94.85	1,854	Terr 4
Vermont	Illinois	IL	Fulton	21884	38.43	982	Terr 4
Victoria	Illinois	IL	Knox	21885	44.10	533	Terr 4
Viola	Illinois	IL	Mercer	21886	43.12	1,550	Terr 4
Wataga	Illinois	IL	Knox	21887	25.86	1,124	Terr 4
Williamsfield	Illinois	IL	Knox	21888	45.74	957	Terr 4
Woodhull	Illinois	IL	Henry	21889	39.35	1,366	Terr 4
Wyoming	Illinois	IL	Stark	21890	99.93	2,247	Terr 4
ZCTA 614XX	Illinois	IL	Henderson	21891	6.73	0	Terr 4
ZCTA 614XX_02	Illinois	IL	Henderson	21892	5.17	0	Terr 4
ZCTA 614XX_03	Illinois	IL	Henderson	21893	2.72	0	Terr 4
ZCTA 614XX_04	Illinois	IL	Henderson	21894	1.32	0	Terr 4
Astoria	Illinois	IL	Fulton	21895	80.35	1,956	Terr 4
Benson	Illinois	IL	Woodford	21896	31.64	684	Terr 4
Brimfield	Illinois	IL	Peoria	21897	69.10	3,154	Terr 4
Bryant	Illinois	IL	Fulton	21898	1.17	172	Terr 4
Canton	Illinois	IL	Fulton	21899	162.08	17,635	Terr 4
Chillicothe	Illinois	IL	Peoria	21900	55.81	11,386	Terr 4
Dunfermline	Illinois	IL	Fulton	21901	0.24	176	Terr 4
Dunlap	Illinois	IL	Peoria	21902	31.23	9,146	Terr 4
Edelstein	Illinois	IL	Peoria	21903	31.85	1,047	Terr 4
Edwards	Illinois	IL	Peoria	21904	18.31	2,409	Terr 4
Elmwood	Illinois	IL	Peoria	21905	64.30	2,934	Terr 4
Eureka	Illinois	IL	Woodford	21906	62.29	6,500	Terr 4
Farmington	Illinois	IL	Fulton	21907	56.82	3,360	Terr 4
Forest City	Illinois	IL	Mason	21908	33.28	552	Terr 4
Glasford	Illinois	IL	Peoria	21909	41.87	2,302	Terr 4
Green Valley	Illinois	IL	Tazewell	21910	55.05	1,757	Terr 4
Groveland	Illinois	IL	Tazewell	21911	8.74	1,453	Terr 4
Hanna City	Illinois	IL	Peoria	21912	41.12	2,763	Terr 4
Henry	Illinois	IL	Marshall	21913	60.15	2,871	Terr 4
Kingston Mines	Illinois	IL	Peoria	21914	0.99	200	Terr 4
Lacon	Illinois	IL	Marshall	21915	58.56	2,843	Terr 4
La Rose	Illinois	IL	Marshall	21916	0.16	128	Terr 4
Lewistown	Illinois	IL	Fulton	21917	115.30	3,791	Terr 4
Liverpool	Illinois	IL	Fulton	21918	9.57	126	Terr 4
London Mills	Illinois	IL	Fulton	21919	32.96	733	Terr 4
Lowpoint	Illinois	IL	Woodford	21920	30.50	870	Terr 4
Manito	Illinois	IL	Tazewell	21921	108.34	4,554	Terr 4
Mapleton	Illinois	IL	Peoria	21922	22.87	4,267	Terr 4
Metamora	Illinois	IL	Woodford	21923	79.76	12,257	Terr 4
Morton	Illinois	IL	Tazewell	21924	40.91	17,777	Terr 4
Mossville	Illinois	IL	Peoria	21925	0.54	241	Terr 4
Norris	Illinois	IL	Fulton	21926	0.26	231	Terr 4
Pekin	Illinois	IL	Tazewell	21927	70.37	43,781	Terr 4
Princeville	Illinois	IL	Peoria	21928	98.34	3,308	Terr 4
Putnam	Illinois	IL	Putnam	21929	41.34	504	Terr 4
Roanoke	Illinois	IL	Woodford	21930	55.11	2,786	Terr 4
Rome	Illinois	IL	Peoria	21931	0.03	62	Terr 4
Saint David	Illinois	IL	Fulton	21932	0.33	450	Terr 4
South Pekin	Illinois	IL	Tazewell	21933	0.28	1,191	Terr 4
Sparland	Illinois	IL	Marshall	21934	69.34	1,710	Terr 4
Topeka	Illinois	IL	Mason	21935	36.81	478	Terr 4
Tremont	Illinois	IL	Tazewell	21936	67.29	4,514	Terr 4
Trivoli	Illinois	IL	Peoria	21937	39.82	852	Terr 4
Washburn	Illinois	IL	Woodford	21938	71.41	1,788	Terr 4
Washington	Illinois	IL	Tazewell	21939	56.95	24,053	Terr 4
Yates City	Illinois	IL	Knox	21940	35.85	1,255	Terr 4
ZCTA 615XX	Illinois	IL	Peoria	21941	2.45	0	Terr 4
ZCTA 615XX_02	Illinois	IL	Tazewell	21942	1.68	0	Terr 4
ZCTA 615XX_03	Illinois	IL	Tazewell	21943	0.86	0	Terr 4
Peoria	Illinois	IL	Peoria	21944	1.70	1,008	Terr 4
Peoria	Illinois	IL	Peoria	21945	4.38	16,557	Terr 4
Peoria	Illinois	IL	Peoria	21946	15.78	31,427	Terr 4
Peoria	Illinois	IL	Peoria	21947	4.21	15,794	Terr 4
Peoria	Illinois	IL	Peoria	21948	1.32	7,989	Terr 4
Peoria	Illinois	IL	Peoria	21949	33.08	11,212	Terr 4
Creve Coeur	Illinois	IL	Tazewell	21950	4.54	5,498	Terr 4
East Peoria	Illinois	IL	Tazewell	21951	50.18	25,203	Terr 4
Peoria	Illinois	IL	Peoria	21952	12.16	28,401	Terr 4
Peoria	Illinois	IL	Peoria	21953	31.65	23,716	Terr 4
Peoria Heights	Illinois	IL	Peoria	21954	2.65	6,080	Terr 4
Peoria	Illinois	IL	Peoria	21955	0.01	570	Terr 4
ZCTA 616XX	Illinois	IL	Peoria	21956	1.41	0	Terr 4
Bloomington	Illinois	IL	McLean	21957	11.25	36,129	Terr 4
Bloomington	Illinois	IL	McLean	21958	18.50	35,677	Terr 4
Bloomington	Illinois	IL	McLean	21959	87.43	13,044	Terr 4
Anchor	Illinois	IL	McLean	21960	28.05	157	Terr 4
Armington	Illinois	IL	Tazewell	21961	35.52	613	Terr 4
Arrowsmith	Illinois	IL	McLean	21962	50.71	610	Terr 4
Atlanta	Illinois	IL	Logan	21963	65.05	1,693	Terr 4
Bellflower	Illinois	IL	McLean	21964	38.21	450	Terr 4
Carlock	Illinois	IL	McLean	21965	48.24	1,514	Terr 4
Chenoa	Illinois	IL	McLean	21966	91.77	2,597	Terr 4
Clinton	Illinois	IL	De Witt	21967	124.79	10,268	Terr 4
Colfax	Illinois	IL	McLean	21968	65.50	1,418	Terr 4
Congerville	Illinois	IL	Woodford	21969	18.86	991	Terr 4
Cooksville	Illinois	IL	McLean	21970	29.22	378	Terr 4
Cropsey	Illinois	IL	McLean	21971	22.26	208	Terr 4
Danvers	Illinois	IL	McLean	21972	55.71	2,012	Terr 4
Deer Creek	Illinois	IL	Tazewell	21973	21.49	979	Terr 4
Delavan	Illinois	IL	Tazewell	21974	82.80	2,753	Terr 4
Dewitt	Illinois	IL	De Witt	21975	34.57	576	Terr 4
Downs	Illinois	IL	McLean	21976	36.78	1,676	Terr 4
Ellsworth	Illinois	IL	McLean	21977	34.08	654	Terr 4
El Paso	Illinois	IL	Woodford	21978	80.05	4,448	Terr 4
Fairbury	Illinois	IL	Livingston	21979	97.87	5,001	Terr 4
Flanagan	Illinois	IL	Livingston	21980	73.70	1,664	Terr 4
Forrest	Illinois	IL	Livingston	21981	55.89	1,608	Terr 4
Goodfield	Illinois	IL	Woodford	21982	6.32	1,431	Terr 4
Graymont	Illinois	IL	Livingston	21983	15.14	219	Terr 4
Gridley	Illinois	IL	McLean	21984	78.14	1,827	Terr 4
Heyworth	Illinois	IL	McLean	21985	78.71	4,340	Terr 4
Hopedale	Illinois	IL	Tazewell	21986	27.88	1,511	Terr 4
Hudson	Illinois	IL	McLean	21987	41.52	2,692	Terr 4
Kenney	Illinois	IL	De Witt	21988	32.59	636	Terr 4
Lane	Illinois	IL	De Witt	21989	1.20	59	Terr 4
Lawndale	Illinois	IL	Logan	21990	1.67	115	Terr 4
Le Roy	Illinois	IL	McLean	21991	83.90	4,353	Terr 4
Lexington	Illinois	IL	McLean	21992	85.21	3,115	Terr 4
Mc Lean	Illinois	IL	McLean	21993	67.47	1,300	Terr 4
Mackinaw	Illinois	IL	Tazewell	21994	49.35	4,724	Terr 4
Maroa	Illinois	IL	Macon	21995	82.49	2,261	Terr 4
Minier	Illinois	IL	Tazewell	21996	33.89	1,653	Terr 4
Minonk	Illinois	IL	Woodford	21997	73.07	2,380	Terr 4
Normal	Illinois	IL	McLean	21998	42.65	53,926	Terr 4
Pontiac	Illinois	IL	Livingston	21999	163.66	14,464	Terr 4
Saunemin	Illinois	IL	Livingston	22000	37.94	541	Terr 4
Saybrook	Illinois	IL	McLean	22001	62.38	1,127	Terr 4
Secor	Illinois	IL	Woodford	22002	23.14	1,120	Terr 4
Shirley	Illinois	IL	McLean	22003	27.91	338	Terr 4
Sibley	Illinois	IL	Ford	22004	43.64	553	Terr 4
Stanford	Illinois	IL	McLean	22005	43.16	989	Terr 4
Strawn	Illinois	IL	Livingston	22006	34.58	338	Terr 4
Towanda	Illinois	IL	McLean	22007	43.99	1,716	Terr 4
Wapella	Illinois	IL	De Witt	22008	40.27	800	Terr 4
Waynesville	Illinois	IL	De Witt	22009	30.20	688	Terr 4
Urbana	Illinois	IL	Champaign	22010	5.40	31,196	Terr 4
Urbana	Illinois	IL	Champaign	22011	82.94	18,944	Terr 4
Allerton	Illinois	IL	Vermilion	22012	20.62	185	Terr 4
Alvin	Illinois	IL	Vermilion	22013	28.33	664	Terr 4
Armstrong	Illinois	IL	Vermilion	22014	26.65	426	Terr 4
Bement	Illinois	IL	Piatt	22015	65.15	2,025	Terr 4
Bismarck	Illinois	IL	Vermilion	22016	21.54	1,268	Terr 4
Bondville	Illinois	IL	Champaign	22017	0.30	262	Terr 4
Broadlands	Illinois	IL	Champaign	22018	28.77	465	Terr 4
Catlin	Illinois	IL	Vermilion	22019	28.01	2,912	Terr 4
Cerro Gordo	Illinois	IL	Piatt	22020	41.23	1,544	Terr 4
Champaign	Illinois	IL	Champaign	22021	6.52	35,792	Terr 4
Champaign	Illinois	IL	Champaign	22022	7.61	30,631	Terr 4
Champaign	Illinois	IL	Champaign	22023	108.80	23,086	Terr 4
Cisco	Illinois	IL	Piatt	22024	38.09	637	Terr 4
Collison	Illinois	IL	Vermilion	22025	11.62	109	Terr 4
Danville	Illinois	IL	Vermilion	22026	27.02	37,343	Terr 4
Tilton	Illinois	IL	Vermilion	22027	1.56	2,153	Terr 4
Danville	Illinois	IL	Vermilion	22028	108.05	7,774	Terr 4
De Land	Illinois	IL	Piatt	22029	33.33	666	Terr 4
Dewey	Illinois	IL	Champaign	22030	33.53	778	Terr 4
Fairmount	Illinois	IL	Vermilion	22031	58.14	1,316	Terr 4
Farmer City	Illinois	IL	De Witt	22032	100.61	2,843	Terr 4
Fisher	Illinois	IL	Champaign	22033	38.23	2,318	Terr 4
Fithian	Illinois	IL	Vermilion	22034	58.12	954	Terr 4
Foosland	Illinois	IL	Champaign	22035	30.18	403	Terr 4
Georgetown	Illinois	IL	Vermilion	22036	43.82	5,057	Terr 4
Gifford	Illinois	IL	Champaign	22037	31.10	1,268	Terr 4
Henning	Illinois	IL	Vermilion	22038	0.78	237	Terr 4
Homer	Illinois	IL	Champaign	22039	57.69	1,689	Terr 4
Indianola	Illinois	IL	Vermilion	22040	34.49	582	Terr 4
Ivesdale	Illinois	IL	Champaign	22041	34.19	314	Terr 4
Longview	Illinois	IL	Champaign	22042	19.69	283	Terr 4
Mahomet	Illinois	IL	Champaign	22043	48.77	13,142	Terr 4
Mansfield	Illinois	IL	Piatt	22044	53.77	1,689	Terr 4
Milmine	Illinois	IL	Piatt	22045	10.20	241	Terr 4
Monticello	Illinois	IL	Piatt	22046	104.35	7,159	Terr 4
Muncie	Illinois	IL	Vermilion	22047	0.24	108	Terr 4
Oakwood	Illinois	IL	Vermilion	22048	29.43	2,965	Terr 4
Ogden	Illinois	IL	Champaign	22049	31.29	1,263	Terr 4
Penfield	Illinois	IL	Champaign	22050	40.40	468	Terr 4
Pesotum	Illinois	IL	Champaign	22051	32.42	662	Terr 4
Philo	Illinois	IL	Champaign	22052	22.81	1,912	Terr 4
Potomac	Illinois	IL	Vermilion	22053	77.05	1,441	Terr 4
Rantoul	Illinois	IL	Champaign	22054	80.37	14,113	Terr 4
Ridge Farm	Illinois	IL	Vermilion	22055	41.31	1,495	Terr 4
Royal	Illinois	IL	Champaign	22056	0.33	257	Terr 4
Sadorus	Illinois	IL	Champaign	22057	32.89	918	Terr 4
Saint Joseph	Illinois	IL	Champaign	22058	67.66	6,244	Terr 4
Savoy	Illinois	IL	Champaign	22059	4.18	7,050	Terr 4
Seymour	Illinois	IL	Champaign	22060	31.74	713	Terr 4
Sidell	Illinois	IL	Vermilion	22061	43.46	1,014	Terr 4
Sidney	Illinois	IL	Champaign	22062	28.27	2,016	Terr 4
Thomasboro	Illinois	IL	Champaign	22063	27.80	1,356	Terr 4
Tolono	Illinois	IL	Champaign	22064	60.64	4,420	Terr 4
Weldon	Illinois	IL	De Witt	22065	39.48	662	Terr 4
Westville	Illinois	IL	Vermilion	22066	21.31	4,413	Terr 4
White Heath	Illinois	IL	Piatt	22067	25.65	1,163	Terr 4
Arcola	Illinois	IL	Douglas	22068	103.66	4,366	Terr 4
Arthur	Illinois	IL	Douglas	22069	63.05	5,292	Terr 4
Ashmore	Illinois	IL	Coles	22070	50.73	1,324	Terr 4
Atwood	Illinois	IL	Piatt	22071	41.71	1,479	Terr 4
Bethany	Illinois	IL	Moultrie	22072	59.83	1,725	Terr 4
Brocton	Illinois	IL	Edgar	22073	63.75	604	Terr 4
Camargo	Illinois	IL	Douglas	22074	21.95	1,046	Terr 4
Charleston	Illinois	IL	Coles	22075	150.60	26,109	Terr 4
Chrisman	Illinois	IL	Edgar	22076	144.80	2,538	Terr 4
Dalton City	Illinois	IL	Macon	22077	41.75	866	Terr 4
Gays	Illinois	IL	Moultrie	22078	36.21	1,159	Terr 4
Hammond	Illinois	IL	Piatt	22079	40.66	652	Terr 4
Hindsboro	Illinois	IL	Douglas	22080	31.13	462	Terr 4
Humboldt	Illinois	IL	Coles	22081	31.89	1,231	Terr 4
Hume	Illinois	IL	Edgar	22082	21.58	467	Terr 4
Kansas	Illinois	IL	Edgar	22083	59.89	1,119	Terr 4
La Place	Illinois	IL	Piatt	22084	2.25	137	Terr 4
Lovington	Illinois	IL	Moultrie	22085	94.15	1,998	Terr 4
Mattoon	Illinois	IL	Coles	22086	125.12	21,927	Terr 4
Metcalf	Illinois	IL	Edgar	22087	28.22	264	Terr 4
Murdock	Illinois	IL	Douglas	22088	1.40	37	Terr 4
Newman	Illinois	IL	Douglas	22089	70.86	1,279	Terr 4
Oakland	Illinois	IL	Coles	22090	77.90	1,342	Terr 4
Paris	Illinois	IL	Edgar	22091	265.54	12,399	Terr 4
Redmon	Illinois	IL	Edgar	22092	2.84	195	Terr 4
Sullivan	Illinois	IL	Moultrie	22093	142.91	8,048	Terr 4
Tuscola	Illinois	IL	Douglas	22094	120.96	6,251	Terr 4
Vermilion	Illinois	IL	Edgar	22095	0.25	149	Terr 4
Villa Grove	Illinois	IL	Douglas	22096	33.81	2,642	Terr 4
Windsor	Illinois	IL	Shelby	22097	85.42	2,119	Terr 4
Alhambra	Illinois	IL	Madison	22098	51.46	1,620	Terr 4
Alton	Illinois	IL	Madison	22099	44.14	32,345	Terr 4
Batchtown	Illinois	IL	Calhoun	22100	37.37	572	Terr 4
Benld	Illinois	IL	Macoupin	22101	3.75	1,973	Terr 4
Bethalto	Illinois	IL	Madison	22102	22.32	11,303	Terr 4
Bingham	Illinois	IL	Fayette	22103	28.54	271	Terr 4
Brighton	Illinois	IL	Jersey	22104	60.05	6,809	Terr 4
Brussels	Illinois	IL	Calhoun	22105	30.24	525	Terr 4
Bunker Hill	Illinois	IL	Macoupin	22106	59.65	4,194	Terr 4
Butler	Illinois	IL	Montgomery	22107	34.16	370	Terr 4
Carrollton	Illinois	IL	Greene	22108	132.69	3,717	Terr 4
Coffeen	Illinois	IL	Montgomery	22109	32.77	771	Terr 4
Cottage Hills	Illinois	IL	Madison	22110	3.20	4,065	Terr 4
Donnellson	Illinois	IL	Bond	22111	27.73	401	Terr 4
Dorsey	Illinois	IL	Madison	22112	20.36	812	Terr 4
Dow	Illinois	IL	Jersey	22113	18.76	987	Terr 4
Eagarville	Illinois	IL	Macoupin	22114	0.33	88	Terr 4
East Alton	Illinois	IL	Madison	22115	7.39	9,652	Terr 4
